Speed,Pos,LSD,MSD,BSD,Time_Since_MSD
1,2.78292,9999,9999,9999,9440
2,1.32083,9999,9999,9999,1720
1,2.78292,9999,9999,9999,8740
1,4.85917,9999,365,9999,2880
1,8.97417,9999,176,169,720
2,3.67042,9999,9999,9999,3900
1,7.91875,9999,482,9999,4300
2,4.03958,254,9999,378,0
1,4.02833,9999,265,9999,11160
1,0.0,9999,9999,1041,420
1,7.29458,9999,562,482,7240
1,2.78292,9999,9999,9999,10180
1,6.78458,9999,514,539,10580
1,0.0,9999,9999,9999,1600
1,0.0,9999,9999,9999,1780
1,0.0,9999,9999,9999,80
1,6.87208,9999,423,340,8260
1,7.97292,9999,340,268,7420
1,7.38792,9999,351,270,3480
1,6.58208,9999,519,528,1900
1,6.20583,9999,324,9999,4660
1,5.49375,9999,212,356,340
1,7.20458,9999,565,480,8760
1,6.47625,9999,510,530,360
1,6.78917,9999,512,539,12340
1,1.70792,251,1487,9999,20
2,2.33083,9999,9999,9999,2740
1,2.1,9999,9999,9999,12660
1,0.816667,9999,9999,9999,1540
1,0.0,9999,9999,9999,0
1,0.0,9999,9999,9999,1180
1,2.6125,9999,334,9999,6020
2,1.29958,9999,9999,9999,1280
1,6.45333,9999,512,525,260
1,5.0,9999,183,276,540
1,6.20833,9999,263,9999,4880
1,2.02,9999,9999,9999,5620
1,0.0,9999,9999,9999,120
1,2.6125,9999,335,9999,5700
1,5.44417,9999,397,9999,3440
1,3.5775,9999,9999,9999,2100
1,5.6625,268,571,216,0
1,6.53417,9999,517,539,4500
1,7.29917,9999,349,276,1640
1,4.50458,9999,9999,9999,3960
1,7.9325,9999,480,9999,4300
1,7.10833,9999,444,359,4580
1,1.3025,9999,419,9999,2840
1,7.77583,9999,555,9999,7540
2,3.34833,9999,9999,9999,2660
1,6.95917,9999,622,542,15960
1,1.44792,9999,9999,9999,4700
1,4.30167,9999,447,378,940
1,4.38458,298,9999,9999,3440
1,7.97292,9999,342,268,6180
1,6.49292,9999,512,530,2620
1,2.1,9999,9999,9999,7800
1,8.93417,9999,173,171,1780
1,4.85917,9999,367,9999,4620
1,6.45333,9999,513,530,2640
1,8.97458,9999,174,270,820
1,7.97292,9999,343,263,10840
1,4.76042,427,9999,9999,20
1,3.51792,9999,202,269,5100
1,7.19917,9999,360,276,3780
1,6.27167,9999,448,376,5020
2,0.4375,534,1506,1536,0
1,7.97292,9999,340,267,11880
1,6.8725,9999,423,334,7220
1,6.025,436,9999,9999,2920
1,6.87167,9999,421,335,7100
2,3.35792,257,9999,515,60
1,0.28,334,499,275,20
1,6.95917,9999,632,543,16040
1,0.0,9999,9999,9999,760
1,4.07875,9999,266,9999,3400
1,9.34208,9999,190,185,2920
1,2.1,9999,345,9999,2220
1,6.20833,9999,265,9999,4260
1,7.97292,9999,340,267,9520
1,9.34208,9999,191,185,4920
1,0.0,9999,9999,9999,840
1,6.62667,9999,321,237,3880
2,0.484583,9999,427,9999,3520
1,7.97292,9999,341,269,11700
1,4.385,9999,267,9999,4280
1,3.51042,9999,303,269,5820
1,6.6275,305,9999,9999,60
1,0.0,9999,982,9999,880
1,7.31208,9999,425,348,2880
1,2.1,9999,9999,9999,8420
1,3.505,9999,9999,9999,7960
1,7.97292,9999,341,267,10520
2,0.661667,9999,9999,9999,1100
1,3.46,601,9999,9999,20
1,7.0225,9999,301,232,5340
1,6.45333,9999,513,528,2700
1,6.62667,9999,321,240,4220
1,0.0,9999,9999,1007,1420
1,7.97292,9999,342,266,7060
1,9.34208,9999,192,185,2940
1,5.03542,514,9999,9999,0
1,4.62208,9999,341,376,1240
1,3.88625,9999,351,9999,2860
1,1.0875,9999,9999,9999,1980
1,5.87875,288,9999,210,60
1,9.34208,9999,190,185,3620
1,8.79375,9999,347,9999,940
1,5.24417,9999,382,9999,1700
1,6.75833,9999,510,534,11880
2,3.19417,9999,9999,9999,4560
1,4.38458,296,9999,616,20
1,6.77542,9999,446,364,3800
1,1.40875,9999,422,9999,3620
1,6.57583,9999,446,363,6400
1,3.56542,9999,204,268,6320
1,7.29458,9999,563,479,9200
1,6.65917,9999,512,530,4760
1,8.05667,9999,354,9999,1380
1,0.0,9999,9999,9999,2800
1,2.44667,9999,9999,9999,2560
1,6.20833,9999,265,9999,4720
1,4.85792,321,9999,9999,20
1,0.0,9999,9999,9999,2640
1,0.0,9999,9999,9999,100
1,7.97292,9999,341,267,9720
1,0.0,9999,9999,9999,300
1,6.48917,9999,425,343,3520
1,4.19708,9999,267,9999,8260
1,2.1,9999,9999,9999,9220
1,7.52583,345,9999,9999,60
2,4.74875,9999,262,306,780
1,6.32958,9999,172,210,1860
1,2.6725,9999,9999,9999,2580
1,5.44833,630,9999,9999,20
1,6.24583,9999,325,9999,6860
1,2.1,9999,9999,9999,13080
1,8.97417,9999,175,170,1200
1,5.46458,9999,318,257,220
1,2.78292,9999,9999,9999,2040
1,5.49375,9999,317,257,1300
0,6.20125,9999,365,9999,4860
0,4.34458,9999,369,9999,1120
1,6.87208,9999,420,336,8100
1,3.64167,9999,347,9999,4120
1,4.75625,9999,272,9999,2160
2,3.19,9999,9999,9999,2400
1,5.84542,9999,374,9999,2920
2,3.14625,9999,361,378,740
1,4.02833,9999,265,9999,10780
1,2.1,9999,9999,9999,11260
1,6.52542,9999,177,293,600
1,4.07125,9999,265,9999,4180
1,0.0,9999,9999,9999,2120
2,1.69083,539,9999,9999,0
0,7.17833,9999,443,330,1720
1,1.86583,9999,363,9999,2200
1,2.05917,9999,348,9999,520
1,3.39458,9999,360,409,380
1,0.0,9999,9999,9999,1720
2,2.20083,9999,322,9999,7600
1,2.37083,9999,9999,9999,1820
1,0.0,9999,9999,9999,1600
1,7.10167,9999,431,474,2060
1,5.44458,9999,387,9999,4520
1,6.95917,9999,623,541,15520
1,7.87208,9999,340,269,8840
1,2.6125,9999,337,9999,6540
1,6.53583,9999,511,539,4720
1,6.85917,9999,603,531,13440
1,7.31208,9999,425,9999,3740
1,6.34583,9999,274,318,1140
1,6.325,9999,275,321,3540
1,0.93875,9999,9999,9999,1320
1,7.4625,9999,350,9999,2580
1,4.97292,512,9999,9999,0
1,7.83875,9999,480,9999,4780
1,1.77792,9999,9999,9999,1940
1,2.6125,9999,334,9999,4400
1,5.19708,9999,264,9999,9500
1,0.0,9999,9999,9999,2760
1,6.23167,9999,421,344,860
1,2.1,9999,9999,9999,12320
1,6.62667,9999,321,240,4300
1,0.6175,9999,9999,9999,2120
1,3.12,9999,9999,9999,3320
1,3.50958,9999,9999,9999,5420
1,4.5575,9999,177,312,1260
1,0.0,9999,9999,9999,840
1,8.47375,9999,485,9999,10920
1,7.97292,9999,341,268,11240
1,6.55583,9999,430,346,460
2,5.77958,9999,9999,9999,2860
1,7.37167,9999,425,9999,3840
1,2.1,9999,9999,9999,5480
1,4.83958,9999,367,9999,2080
1,2.6125,9999,335,9999,5820
1,0.0,9999,9999,9999,300
1,6.245,9999,326,9999,4200
1,5.20333,9999,383,9999,3000
1,3.37833,443,9999,9999,20
1,7.645,9999,547,545,5900
1,7.97292,9999,341,267,4940
1,0.0,9999,9999,9999,520
1,6.45333,9999,514,527,2320
1,7.62583,9999,561,480,9260
1,5.01667,222,9999,9999,0
1,2.1,9999,9999,9999,12020
1,6.0475,9999,267,9999,3020
1,6.22708,9999,425,9999,2320
1,2.84208,9999,356,9999,2060
1,6.87375,9999,422,335,7880
1,5.51542,9999,313,268,5560
1,0.9325,9999,9999,9999,2040
1,2.375,187,9999,9999,40
1,3.01875,9999,9999,9999,2480
1,7.97292,9999,341,267,11560
1,0.0,9999,960,9999,600
1,4.94375,9999,263,307,1820
1,3.16375,217,9999,519,0
1,0.0,9999,9999,9999,1100
1,6.67375,9999,326,9999,2100
1,4.19292,9999,265,9999,9320
1,0.0,9999,961,9999,600
1,7.06583,9999,521,542,10140
1,6.20833,9999,265,9999,4380
2,2.83583,9999,352,9999,2720
2,2.8675,9999,9999,9999,5820
1,6.98833,9999,514,527,980
1,1.30083,9999,419,9999,2440
1,8.97417,9999,175,170,1640
2,4.79083,251,9999,9999,20
1,0.0,9999,9999,9999,40
1,9.34208,9999,194,185,2520
1,8.8225,9999,195,275,520
1,1.62333,9999,415,9999,2120
1,8.84417,9999,167,169,4940
1,0.0,9999,9999,9999,260
1,6.20833,9999,264,9999,4820
1,7.0675,9999,553,538,8700
1,6.23125,9999,169,325,680
1,0.0,9999,9999,9999,420
1,0.0,9999,9999,9999,1060
1,6.34583,9999,276,318,1840
1,2.1,9999,9999,9999,12740
1,3.34875,618,9999,9999,60
1,6.285,9999,324,9999,5420
1,0.99375,9999,9999,9999,3540
1,1.73458,9999,9999,9999,1720
2,0.180417,9999,957,9999,1120
1,7.26917,9999,311,230,1880
2,0.0795833,9999,9999,9999,1060
1,4.02833,9999,260,9999,11500
1,7.10917,9999,449,360,4260
1,0.0,334,500,276,60
0,6.14208,9999,189,225,1800
1,4.51042,9999,377,9999,2080
1,4.745,303,9999,9999,20
1,7.97292,9999,344,268,7900
2,1.54708,9999,318,269,2900
1,4.11542,9999,267,362,420
1,6.21333,9999,325,9999,5000
1,3.56625,9999,330,268,3740
1,0.0,9999,9999,9999,1800
1,7.97292,9999,343,266,9760
1,6.24583,9999,325,9999,3500
1,0.0,9999,9999,1013,100
1,7.6225,9999,303,231,4640
1,2.6125,9999,335,9999,5900
2,3.32583,9999,9999,9999,3140
1,5.79833,9999,514,538,10840
1,6.84208,9999,514,540,10560
1,4.34917,9999,449,371,1140
1,7.29,9999,356,278,2000
1,2.1,9999,9999,9999,13560
1,0.0,9999,9999,1081,20
1,0.0,9999,9999,9999,1400
1,5.82958,250,9999,429,0
1,5.23958,9999,9999,9999,4420
1,6.06333,9999,320,9999,2240
1,7.97292,9999,339,267,10020
1,6.67542,9999,443,364,5520
1,6.49917,9999,512,539,3560
1,6.23458,9999,425,346,3440
1,7.97292,9999,343,267,5500
1,7.29917,9999,350,275,2480
1,0.0,9999,9999,9999,340
1,4.08167,9999,266,9999,9060
1,6.08167,9999,311,238,4780
1,0.6,9999,9999,9999,220
1,6.28583,9999,326,9999,5120
1,6.95917,9999,623,542,13960
2,0.664167,9999,9999,9999,1220
1,0.0,9999,9999,9999,1500
1,6.34583,9999,275,318,2160
2,2.64042,9999,9999,9999,3200
1,8.28375,9999,485,9999,11500
1,0.0,604,1634,9999,640
1,0.0,9999,9999,9999,160
1,9.34208,9999,181,173,1480
2,0.3425,9999,280,312,720
1,2.6125,9999,335,9999,6620
1,5.44125,9999,387,9999,2560
1,6.8825,9999,226,275,1600
1,0.0,9999,289,412,420
1,4.29792,9999,264,9999,9640
1,7.965,9999,281,320,660
1,7.29458,9999,560,481,7920
1,2.39208,331,9999,361,0
1,6.04792,9999,274,322,780
1,4.84292,213,9999,9999,40
1,4.85917,9999,366,9999,3800
1,7.9225,9999,334,232,3600
1,0.0,9999,9999,1048,340
1,2.8575,9999,9999,9999,4100
1,0.599167,9999,9999,9999,1360
1,8.57917,9999,167,264,120
1,6.8825,9999,228,275,1000
1,4.95917,9999,365,9999,2520
1,7.93708,9999,343,266,4840
1,0.0,9999,9999,9999,1660
1,0.820417,9999,9999,9999,2040
1,2.6175,9999,336,9999,6960
1,4.07375,9999,267,9999,4060
1,0.6275,9999,9999,9999,680
1,2.71208,9999,335,9999,6760
1,7.45292,9999,342,268,840
1,6.24583,9999,274,325,3020
1,7.25167,9999,353,9999,1860
1,6.08417,9999,380,9999,4240
1,4.85917,9999,362,9999,4940
1,6.62667,9999,322,238,3080
1,6.445,367,627,355,60
1,6.82958,9999,511,539,12860
1,6.9125,9999,197,273,1560
1,0.0,9999,9999,9999,300
1,5.43958,482,9999,487,20
1,0.0,9999,9999,9999,920
1,0.0,9999,9999,9999,20
2,0.00083333,9999,9999,9999,1340
1,0.0,9999,9999,9999,1660
1,6.46333,9999,516,528,1380
1,7.00583,9999,429,472,440
1,0.0,9999,9999,1027,1200
1,1.65375,9999,9999,9999,1340
1,0.0,9999,9999,9999,120
1,8.19667,9999,167,272,440
2,3.54333,9999,365,309,160
1,2.1,9999,9999,9999,10900
1,2.78292,9999,9999,9999,10440
1,6.62667,9999,324,241,4780
1,2.70708,9999,343,9999,660
1,6.24583,9999,326,9999,6180
1,6.87208,9999,423,338,5820
1,6.87458,9999,423,333,8880
1,0.0,9999,9999,9999,180
1,2.1,9999,9999,9999,11500
1,7.10833,9999,340,264,1420
0,3.95292,9999,9999,9999,4200
1,6.06833,9999,265,9999,5580
1,4.29667,9999,442,373,1940
1,7.97292,9999,341,267,11560
1,2.58208,9999,9999,9999,2640
1,0.0,9999,9999,9999,580
1,0.0,9999,9999,9999,1420
1,0.0,9999,9999,9999,900
1,6.34667,9999,276,324,1740
1,4.6475,9999,9999,9999,3020
1,3.55333,9999,9999,9999,1440
1,6.67708,9999,423,336,9400
1,8.97417,9999,177,171,3900
1,8.67708,9999,197,168,400
1,3.78083,279,9999,9999,60
1,3.53083,9999,312,269,4940
1,2.55625,9999,9999,9999,2860
1,6.8825,9999,228,278,1980
1,2.1,9999,9999,9999,6500
1,0.0,9999,9999,1053,180
1,7.32292,9999,410,9999,2100
1,6.53125,9999,512,538,4220
1,5.01542,218,9999,519,0
1,0.0,9999,9999,9999,220
1,0.776667,9999,9999,9999,2700
1,4.40917,9999,9999,9999,1640
1,7.19625,9999,551,479,1240
1,2.8125,9999,335,9999,4060
1,6.8625,9999,228,273,2100
1,6.87208,9999,424,336,8360
1,8.21375,9999,484,9999,12780
1,7.97292,9999,339,267,8260
1,6.8825,9999,228,274,2380
1,2.42375,9999,9999,9999,3660
1,6.34208,9999,425,349,4360
1,6.45333,9999,512,528,3760
1,8.31042,188,9999,185,0
1,7.3125,9999,563,484,9580
1,2.78333,9999,9999,9999,7960
1,4.24167,9999,9999,9999,1680
1,8.21958,9999,9999,288,120
1,0.0,9999,9999,9999,280
1,4.94375,9999,263,308,800
1,7.82042,9999,521,542,13560
1,6.3325,9999,300,223,2440
2,0.555833,9999,9999,9999,2660
1,7.87292,9999,359,270,2460
1,2.78292,9999,9999,9999,8000
1,0.0,9999,9999,9999,1060
1,2.8,9999,9999,9999,780
1,7.31208,9999,427,9999,3220
1,7.97292,9999,342,267,3100
1,4.36792,9999,276,9999,3240
1,6.67667,9999,321,236,4500
1,1.30083,9999,425,9999,2120
1,4.02833,9999,265,9999,10680
2,0.0,335,506,276,60
2,1.34167,9999,9999,9999,1960
1,4.58375,9999,332,9999,2180
2,1.45792,574,9999,9999,60
1,4.84333,615,9999,9999,60
1,0.0,9999,9999,9999,1000
1,3.15333,268,418,340,60
1,6.20833,9999,263,9999,5840
2,5.64375,473,9999,422,20
1,6.62667,9999,320,238,4720
1,8.97417,9999,176,169,2720
1,4.02833,9999,265,9999,10940
1,5.07792,9999,472,9999,800
1,2.1,9999,9999,9999,11600
1,7.97667,9999,344,268,8100
1,8.47583,228,9999,275,0
1,6.24583,9999,325,9999,5360
1,7.19917,9999,351,275,4500
1,6.8825,9999,229,272,1480
1,8.21375,421,9999,279,20
1,7.97292,9999,343,269,5500
1,2.6125,9999,334,9999,5940
1,0.0,9999,9999,9999,200
1,3.8125,280,9999,9999,20
1,2.1,9999,9999,9999,11420
1,6.87208,9999,420,336,9080
1,0.0,334,506,276,60
1,8.97417,9999,174,170,1020
1,3.54625,9999,314,269,3000
1,4.55292,9999,378,9999,3300
1,5.63875,233,9999,515,0
1,3.51458,9999,354,9999,1880
1,2.78292,9999,9999,9999,9300
1,6.54542,9999,513,529,5580
1,2.385,182,9999,9999,60
2,6.595,9999,445,363,6020
1,6.2925,9999,498,344,1680
1,4.98375,9999,263,309,1900
1,0.974583,9999,9999,9999,2560
1,8.48417,9999,335,9999,880
1,0.0,9999,9999,9999,560
1,4.23917,277,9999,266,0
1,0.725,562,1502,1508,40
1,6.24583,9999,326,9999,7060
1,7.31208,9999,425,9999,2380
1,3.51042,9999,309,269,7980
1,9.34208,9999,191,185,3860
1,0.615417,9999,9999,9999,1380
2,0.187383,9999,9999,9999,3940
1,7.22375,9999,229,9999,6140
1,2.9,9999,9999,9999,1300
1,1.54875,519,9999,9999,0
1,2.47667,331,9999,481,20
1,6.95917,9999,636,542,16080
1,2.40792,9999,9999,9999,2900
1,6.24667,9999,324,9999,3140
1,0.0,9999,9999,9999,1660
1,7.00958,9999,427,475,2380
1,3.93042,9999,9999,9999,2380
1,7.40208,9999,352,9999,140
1,7.10292,9999,340,277,4060
1,8.18417,9999,482,9999,10580
1,6.78417,9999,514,539,11960
1,7.0225,9999,303,234,5020
1,4.02833,9999,265,9999,11080
1,6.62667,9999,322,240,3440
1,7.29458,9999,564,480,5880
1,6.24583,9999,326,9999,4300
1,7.97292,9999,341,267,3380
1,7.39458,9999,561,480,9600
1,6.34583,9999,276,320,580
2,0.964167,9999,9999,9999,5980
1,4.75583,9999,172,9999,1220
1,0.0,334,507,277,60
0,5.39125,319,617,281,40
1,2.95875,9999,9999,9999,2120
0,5.20333,9999,389,9999,1000
1,0.0,334,504,277,20
1,7.17125,9999,349,277,500
1,4.85917,9999,365,9999,3040
1,0.0,9999,9999,9999,620
1,0.0,9999,9999,9999,480
1,6.57792,9999,443,364,5100
1,6.44417,9999,275,323,3280
1,7.04167,9999,347,277,4040
1,0.0,9999,9999,1056,160
1,4.75667,9999,363,9999,2820
1,4.28292,9999,9999,9999,3600
1,9.34208,9999,191,184,3800
1,0.0,9999,9999,9999,9220
2,4.51042,9999,9999,9999,2080
1,2.1,9999,9999,9999,6780
1,7.88458,9999,421,9999,3260
1,3.37917,9999,9999,9999,3140
1,4.44375,9999,263,319,1020
1,0.0,9999,9999,9999,660
1,7.29917,9999,350,276,5940
1,0.0,9999,289,410,1240
1,4.19792,9999,266,9999,8640
1,2.78292,9999,9999,9999,8340
1,9.34208,9999,191,185,4800
1,1.17208,9999,9999,9999,9200
1,0.0,9999,9999,9999,220
2,0.7425,334,497,260,0
1,7.06583,9999,523,541,9000
1,2.78292,9999,9999,9999,540
1,0.0,9999,9999,9999,660
1,7.07125,9999,323,9999,6500
1,7.97292,9999,342,266,3020
2,6.00708,9999,288,412,840
1,0.345,9999,217,314,60
0,4.16125,9999,267,9999,9060
1,7.49917,9999,365,275,2240
1,0.177083,9999,9999,9999,4240
2,0.0,9999,9999,9999,860
1,8.2125,9999,487,9999,10960
1,6.07208,9999,167,229,1680
1,0.0,9999,9999,9999,660
0,8.03458,9999,480,9999,1960
1,0.0,9999,921,9999,260
1,7.97292,9999,339,268,2880
1,4.97583,325,9999,262,40
1,2.1,9999,9999,9999,5140
1,7.29917,9999,346,276,4140
1,3.40583,9999,9999,9999,3080
1,0.0,9999,1518,9999,260
1,0.0,9999,9999,9999,2800
1,7.08458,9999,561,479,6380
1,9.34208,9999,191,185,2500
1,0.0,9999,9999,9999,960
1,7.2,9999,484,357,4480
1,4.02833,204,9999,9999,20
1,1.1,9999,9999,9999,980
2,0.0983333,334,507,278,40
1,0.0,334,502,277,20
1,0.0,9999,9999,9999,1280
1,7.96583,9999,453,362,11660
1,0.0,9999,1761,9999,820
1,7.29917,9999,350,275,4560
1,6.57542,9999,440,362,4280
1,6.82208,9999,421,337,9540
1,3.54583,9999,9999,9999,2660
0,5.98708,9999,281,9999,4260
2,1.24714,9999,9999,9999,2860
1,7.0225,9999,301,232,5800
1,7.97292,9999,342,269,1800
1,3.39958,9999,9999,9999,2000
1,7.0075,9999,485,9999,9880
1,2.1,9999,9999,9999,9040
1,6.95333,9999,513,539,5940
1,7.13125,9999,323,9999,2400
1,4.93583,210,9999,9999,60
1,7.29458,9999,561,481,7940
1,1.83708,9999,9999,9999,3500
1,3.75167,9999,259,9999,6080
1,2.4225,9999,9999,9999,5760
1,0.0,9999,9999,9999,1220
1,8.0375,412,9999,9999,60
1,0.0,9999,1500,1515,100
1,2.94375,9999,9999,9999,3180
1,6.89083,9999,223,275,1300
1,0.0,333,506,277,20
1,6.95917,9999,626,542,13020
1,3.02875,9999,9999,9999,2900
1,0.974167,9999,9999,9999,3660
1,7.31208,9999,424,9999,2280
1,6.0675,9999,290,275,2060
1,6.23125,9999,425,344,640
1,1.12208,397,578,209,60
1,5.03833,9999,361,293,420
1,0.0,9999,9999,9999,1800
1,6.51667,365,679,207,0
1,7.97292,9999,340,268,7740
1,7.26167,9999,348,278,4060
2,2.75583,221,9999,505,60
1,6.45333,9999,514,529,2160
1,7.29458,9999,562,481,8260
1,0.0,9999,9999,1011,1600
1,2.78292,9999,9999,9999,9140
1,6.24583,9999,325,9999,4080
1,7.97292,9999,344,268,10380
1,2.1,9999,9999,9999,13840
1,6.34708,9999,276,322,3540
1,6.175,9999,445,363,5420
1,0.512917,9999,9999,9999,1260
1,5.9625,9999,268,308,1680
1,7.29458,9999,563,480,9840
1,0.691667,9999,9999,9999,2260
1,7.00167,9999,330,247,5160
1,6.10833,9999,266,9999,3520
1,7.10917,9999,347,279,640
1,7.0225,9999,307,233,4720
1,7.37208,9999,424,346,3480
1,6.2075,9999,330,9999,5340
2,4.14625,513,9999,9999,40
1,4.07875,9999,267,9999,4500
1,0.0,9999,987,9999,380
1,8.21375,9999,486,9999,11300
1,0.0,9999,9999,9999,100
1,6.87208,9999,423,337,7740
1,8.21375,210,9999,186,0
1,0.0,9999,9999,9999,300
1,7.90625,9999,329,275,500
2,4.56417,231,9999,578,0
2,3.13375,9999,312,269,2080
1,0.0,9999,9999,9999,2460
2,2.54375,9999,9999,9999,2340
1,7.61875,9999,552,9999,7200
1,0.1,9999,9999,9999,12520
1,7.29458,9999,567,481,6340
1,0.0,9999,9999,1011,1300
1,5.35042,9999,301,227,2060
1,3.38,603,9999,9999,40
1,7.07167,9999,348,278,5220
1,6.94917,9999,626,541,14940
1,8.97417,9999,173,170,3120
1,6.20833,9999,263,9999,5420
1,4.07417,9999,265,9999,4060
1,3.51042,9999,199,268,5380
1,7.1225,9999,304,332,3020
2,2.95167,9999,9999,9999,1860
1,6.62667,9999,322,240,3240
1,0.0,9999,9999,9999,680
1,0.965417,9999,9999,9999,3500
1,4.5575,9999,267,9999,2060
1,0.075,9999,9999,9999,1740
1,5.34208,9999,192,184,1600
1,6.25167,9999,421,347,2560
2,0.351667,9999,9999,9999,1520
1,1.56958,9999,9999,9999,2820
1,2.21042,9999,9999,9999,2500
1,3.80458,9999,9999,9999,3080
2,3.19125,9999,9999,9999,1440
1,7.29417,9999,359,278,3500
1,0.0,9999,9999,9999,1000
2,4.87958,9999,266,365,700
2,6.05792,534,9999,9999,20
1,7.38458,692,559,482,6440
1,2.35917,9999,367,345,3140
1,6.44958,9999,314,323,240
1,6.81167,9999,423,336,7220
1,0.0,9999,9999,1011,1740
1,3.51042,9999,302,269,7060
1,2.1,9999,9999,9999,10640
1,6.34583,9999,274,322,1500
1,1.58292,9999,9999,9999,2980
1,6.87208,9999,424,341,8760
1,7.02292,9999,427,479,3380
1,7.29458,9999,562,480,7860
1,2.50625,9999,9999,9999,4660
1,6.24583,9999,325,9999,3540
1,2.78292,9999,9999,9999,11720
1,6.84208,9999,426,499,260
1,2.78292,9999,9999,9999,9040
2,0.598333,9999,9999,1025,3020
1,3.11717,9999,264,362,860
1,4.0775,9999,266,9999,4200
1,8.84,9999,192,176,620
1,0.0,9999,9999,9999,600
1,6.73667,9999,515,539,6000
1,7.08167,9999,349,278,4020
1,0.0,9999,9999,1016,440
1,8.97417,9999,176,170,2720
1,8.97417,9999,175,170,2880
1,2.78125,9999,9999,9999,1340
1,2.1,9999,9999,9999,5660
1,8.10792,9999,487,9999,10020
2,0.00625,9999,9999,9999,1640
0,7.28917,9999,349,278,1600
1,4.97125,9999,372,9999,2480
1,3.9625,306,9999,9999,60
1,5.02875,307,9999,9999,40
1,6.23167,9999,426,343,2400
1,7.95917,9999,341,274,5140
1,6.44583,9999,276,320,3800
1,9.34208,9999,190,185,3940
1,0.0,9999,9999,1041,140
1,7.0225,9999,304,234,4700
1,4.42875,9999,265,9999,3820
0,5.82167,9999,357,9999,1900
1,5.31375,423,9999,9999,20
1,7.0225,9999,303,232,5400
1,5.23458,9999,362,9999,5720
1,9.34208,9999,191,185,3000
0,5.19125,9999,9999,9999,1020
1,0.0,9999,987,1148,40
1,7.0225,9999,305,231,5620
1,2.20208,9999,9999,9999,3640
1,6.23083,9999,325,9999,6780
1,7.97292,9999,343,266,8240
1,3.1875,206,9999,9999,60
1,6.75625,9999,513,539,3720
1,7.06583,9999,626,542,9740
1,6.22767,9999,266,9999,3240
1,0.0,9999,9999,9999,1120
1,4.65917,9999,365,9999,4720
1,7.0225,9999,307,233,4800
1,4.15625,522,9999,9999,4280
1,4.76417,9999,174,268,2360
1,2.78792,9999,9999,9999,9900
1,4.73792,9999,9999,9999,2220
1,7.31167,9999,426,358,2180
2,1.46167,9999,420,9999,2720
1,7.1575,9999,434,475,800
1,0.0,9999,961,9999,580
1,0.62375,9999,9999,9999,1520
1,7.07167,9999,348,274,4900
1,5.44083,236,9999,518,60
1,8.68083,9999,173,272,1480
1,2.48292,9999,9999,9999,1700
1,7.97292,9999,340,268,6180
1,0.82875,9999,9999,9999,2740
1,6.23167,383,506,258,0
1,2.1,9999,9999,9999,8600
1,0.0,9999,9999,9999,1360
1,7.05583,9999,621,541,9280
1,0.0,9999,9999,9999,2420
1,6.88458,9999,229,275,1360
1,3.61042,9999,332,275,7360
1,4.85917,9999,365,9999,3940
1,7.10708,9999,446,356,2860
2,1.98875,9999,9999,9999,1580
1,4.55625,9999,9999,9999,2780
1,2.1,9999,9999,9999,10860
1,5.035,9999,265,9999,480
1,6.23167,9999,425,343,2560
2,2.86375,421,9999,420,60
1,7.10833,9999,444,360,2280
1,2.1,9999,9999,9999,8840
1,0.114167,9999,9999,9999,1440
1,6.58042,9999,513,538,4320
1,8.77833,9999,174,263,740
1,7.08167,9999,368,472,2880
1,3.55333,9999,9999,9999,5720
1,0.0,9999,1519,1545,0
1,6.24792,272,525,496,20
1,4.07875,9999,266,9999,3700
1,6.02667,305,9999,9999,0
1,7.08167,9999,349,278,5620
1,5.48417,9999,318,227,920
1,7.0225,9999,303,233,6020
1,0.0,9999,9999,9999,1600
1,2.78792,9999,9999,9999,10240
1,0.442083,572,9999,9999,20
1,6.45333,9999,512,529,3220
1,1.34583,9999,419,9999,3640
1,4.55667,9999,264,9999,3200
1,0.0,9999,9999,9999,100
1,1.76875,9999,9999,9999,2940
1,5.10417,338,518,257,60
1,6.24167,9999,175,225,1860
2,1.32167,9999,428,9999,3780
1,4.38458,296,9999,606,0
1,5.13917,226,9999,275,40
1,0.0,9999,9999,1013,100
1,6.78042,9999,511,539,11300
1,4.02667,9999,267,9999,10520
1,0.0,9999,9999,9999,980
1,7.0225,9999,303,233,4360
1,5.69833,367,417,255,20
1,0.0,9999,9999,9999,1100
1,6.87208,9999,423,347,8340
1,7.90833,9999,484,472,1840
1,7.31208,9999,426,9999,2360
1,0.0,9999,9999,9999,40
1,8.8,9999,196,276,700
1,4.97292,9999,367,390,1940
1,2.78292,9999,9999,9999,10580
1,2.1,9999,9999,9999,10480
1,8.80042,9999,9999,277,500
1,2.1,9999,9999,9999,1780
1,7.0225,9999,305,235,6660
1,2.78292,9999,9999,9999,8140
1,8.31208,9999,484,9999,3180
1,0.0,9999,9999,9999,620
1,0.0,9999,9999,9999,1180
1,6.56583,9999,512,539,3220
1,7.97292,9999,343,268,2800
1,6.98042,9999,202,341,5980
1,8.11375,211,9999,169,40
1,0.0,591,1527,9999,300
1,0.0,9999,9999,1027,1480
1,5.32458,9999,9999,9999,1020
1,7.0225,9999,303,229,5100
1,9.1,9999,191,275,2220
1,3.18792,9999,9999,9999,3740
1,0.0,9999,9999,1072,300
1,6.605,9999,323,241,2600
1,6.19417,9999,512,529,4620
1,6.59042,9999,433,366,3680
